customer_id,purchase_date,purchase_value,days_since_last_purchase,days_since_first_purchase,time_period,campaign_exposure,customer_segment,acquisition_channel,demographics
10164,2023-07-26,52.63,24,206,2,0,Mid-Luxury,Social Media,Young Adult
10165,2023-01-25,216.84,24,24,0,0,Mid-Luxury,Paid Search,Middle Age
10165,2023-01-25,343.24,0,24,0,0,Mid-Luxury,Paid Search,Young Adult
10166,2023-01-01,95.3,0,0,0,0,Mid-Luxury,Organic,Senior
10166,2023-01-29,101.84,28,28,0,0,Entry-Luxury,Social Media,Middle Age
10167,2023-01-17,54.23,16,16,0,0,High-End Luxury,Social Media,Young Adult
10167,2023-02-03,216.89,17,33,0,0,Mid-Luxury,Paid Search,Young Adult
10167,2023-03-26,100.59,51,84,0,0,High-End Luxury,Paid Search,Senior
10167,2023-03-26,16.07,0,84,0,0,High-End Luxury,Referral,Young Adult
10168,2023-01-12,51.98,11,11,0,0,High-End Luxury,Social Media,Young Adult
10169,2023-01-08,40.12,7,7,0,0,High-End Luxury,Organic,Young Adult
10169,2023-01-24,26.94,16,23,0,0,Entry-Luxury,Organic,Middle Age
10169,2023-02-17,262.05,24,47,0,0,Entry-Luxury,Organic,Middle Age
10169,2023-03-18,37.67,29,76,0,0,Mid-Luxury,Social Media,Middle Age
10169,2023-03-19,75.06,1,77,0,0,Mid-Luxury,Organic,Middle Age
10169,2023-05-07,17.27,49,126,1,0,High-End Luxury,Referral,Middle Age
10170,2023-02-01,99.2,31,31,0,0,Mid-Luxury,Paid Search,Young Adult
10170,2023-02-12,54.64,11,42,0,0,High-End Luxury,Organic,Young Adult
10171,2023-01-16,87.68,15,15,0,0,High-End Luxury,Organic,Young Adult
10171,2023-01-16,428.37,0,15,0,0,Entry-Luxury,Social Media,Young Adult
10171,2023-03-18,140.9,61,76,0,0,Mid-Luxury,Social Media,Young Adult
10171,2023-04-24,102.79,37,113,1,0,Mid-Luxury,Organic,Young Adult
10171,2023-06-29,583.65,66,179,1,0,Entry-Luxury,Paid Search,Young Adult
10171,2023-08-29,290.93,61,240,2,0,Mid-Luxury,Paid Search,Young Adult
10172,2023-02-10,111.2,40,40,0,0,Mid-Luxury,Social Media,Middle Age
10172,2023-04-03,34.92,52,92,1,0,High-End Luxury,Referral,Middle Age
10172,2023-06-05,184.84,63,155,1,0,Mid-Luxury,Referral,Middle Age
10172,2023-06-09,78.67,4,159,1,0,High-End Luxury,Organic,Senior
10172,2023-06-25,185.45,16,175,1,0,Mid-Luxury,Social Media,Middle Age
10172,2023-07-07,45.65,12,187,2,0,Mid-Luxury,Referral,Young Adult
10172,2023-08-30,17.17,54,241,2,1,High-End Luxury,Paid Search,Middle Age
10172,2023-09-01,108.31,2,243,2,0,High-End Luxury,Organic,Young Adult
10173,2023-01-20,36.66,19,19,0,0,Mid-Luxury,Organic,Middle Age
10173,2023-01-24,214.68,4,23,0,0,Entry-Luxury,Social Media,Middle Age
10174,2023-03-31,579.13,89,89,0,0,Mid-Luxury,Paid Search,Young Adult
10174,2023-07-20,15.24,111,200,2,1,Mid-Luxury,Paid Search,Young Adult
10175,2023-01-09,83.91,8,8,0,0,Entry-Luxury,Referral,Middle Age
10175,2023-01-22,201.75,13,21,0,0,High-End Luxury,Referral,Young Adult
10175,2023-03-23,226.35,60,81,0,0,High-End Luxury,Referral,Middle Age
10176,2023-01-02,102.0,1,1,0,0,Mid-Luxury,Social Media,Young Adult
10176,2023-01-11,51.37,9,10,0,0,Entry-Luxury,Referral,Middle Age
10176,2023-03-09,402.13,57,67,0,0,Mid-Luxury,Organic,Young Adult
10176,2023-04-09,365.09,31,98,1,0,Mid-Luxury,Referral,Young Adult
10176,2023-04-10,378.22,1,99,1,0,High-End Luxury,Social Media,Young Adult
10176,2023-05-04,63.12,24,123,1,0,High-End Luxury,Social Media,Middle Age
10177,2023-01-04,41.09,3,3,0,0,High-End Luxury,Referral,Young Adult
10177,2023-02-07,9.01,34,37,0,0,Mid-Luxury,Organic,Middle Age
10177,2023-02-24,82.33,17,54,0,0,Mid-Luxury,Referral,Middle Age
10177,2023-04-06,25.65,41,95,1,0,Mid-Luxury,Paid Search,Young Adult
10178,2023-01-02,244.18,1,1,0,0,High-End Luxury,Referral,Young Adult
10178,2023-03-02,87.65,59,60,0,0,High-End Luxury,Referral,Young Adult
10178,2023-03-27,29.06,25,85,0,0,High-End Luxury,Referral,Young Adult
10178,2023-06-25,144.69,90,175,1,0,High-End Luxury,Organic,Middle Age
10178,2023-07-23,180.88,28,203,2,1,Entry-Luxury,Organic,Young Adult
10179,2023-01-19,36.99,18,18,0,0,Entry-Luxury,Paid Search,Young Adult
10179,2023-01-29,176.68,10,28,0,0,Mid-Luxury,Paid Search,Middle Age
10179,2023-02-23,98.66,25,53,0,0,High-End Luxury,Paid Search,Young Adult
10179,2023-02-24,162.6,1,54,0,0,Entry-Luxury,Organic,Young Adult
10179,2023-03-11,287.47,15,69,0,0,Mid-Luxury,Paid Search,Middle Age
10179,2023-04-03,61.71,23,92,1,0,High-End Luxury,Paid Search,Middle Age
10180,2023-01-20,324.55,19,19,0,0,High-End Luxury,Social Media,Young Adult
10180,2023-04-15,35.16,85,104,1,0,Entry-Luxury,Organic,Young Adult
10180,2023-04-19,97.82,4,108,1,0,Mid-Luxury,Social Media,Middle Age
10181,2023-01-01,278.28,0,0,0,0,Mid-Luxury,Social Media,Middle Age
10181,2023-01-23,389.73,22,22,0,0,Entry-Luxury,Organic,Middle Age
10181,2023-02-16,112.88,24,46,0,0,Mid-Luxury,Paid Search,Young Adult
10181,2023-03-01,270.94,13,59,0,0,Mid-Luxury,Organic,Middle Age
10182,2023-01-31,54.97,30,30,0,0,Mid-Luxury,Paid Search,Middle Age
10182,2023-02-02,215.01,2,32,0,0,Mid-Luxury,Organic,Young Adult
10183,2023-01-10,174.8,9,9,0,0,Mid-Luxury,Social Media,Young Adult
10183,2023-03-02,209.84,51,60,0,0,High-End Luxury,Social Media,Young Adult
10183,2023-04-09,271.16,38,98,1,0,High-End Luxury,Referral,Middle Age
10183,2023-07-12,488.46,94,192,2,1,Entry-Luxury,Organic,Young Adult
10184,2023-01-04,5.06,3,3,0,0,High-End Luxury,Social Media,Young Adult
10185,2023-02-09,20.04,39,39,0,0,Mid-Luxury,Organic,Young Adult
10185,2023-02-12,709.14,3,42,0,0,High-End Luxury,Referral,Senior
10185,2023-03-12,270.68,28,70,0,0,Entry-Luxury,Referral,Young Adult
10186,2023-02-02,235.54,32,32,0,0,High-End Luxury,Social Media,Young Adult
10186,2023-02-03,35.27,1,33,0,0,High-End Luxury,Paid Search,Young Adult
10186,2023-03-23,14.24,48,81,0,0,High-End Luxury,Referral,Young Adult
10186,2023-08-01,75.33,131,212,2,0,Mid-Luxury,Referral,Young Adult
10186,2023-09-30,107.49,60,272,3,0,Entry-Luxury,Social Media,Middle Age
10186,2023-11-22,25.67,53,325,3,1,Mid-Luxury,Paid Search,Young Adult
10187,2023-02-04,111.58,34,34,0,0,Mid-Luxury,Referral,Senior
10187,2023-02-18,455.32,14,48,0,0,High-End Luxury,Referral,Young Adult
10187,2023-02-26,94.6,8,56,0,0,Entry-Luxury,Social Media,Middle Age
10187,2023-07-07,182.1,131,187,2,1,Entry-Luxury,Social Media,Middle Age
10188,2023-02-08,786.13,38,38,0,0,Entry-Luxury,Referral,Middle Age
10188,2023-02-21,37.44,13,51,0,0,High-End Luxury,Paid Search,Middle Age
10188,2023-02-27,23.89,6,57,0,0,High-End Luxury,Social Media,Young Adult
10189,2023-01-12,108.69,11,11,0,0,Mid-Luxury,Referral,Middle Age
10189,2023-04-06,430.29,84,95,1,0,Entry-Luxury,Paid Search,Middle Age
10189,2023-05-02,185.03,26,121,1,0,Mid-Luxury,Organic,Middle Age
10189,2023-05-09,132.01,7,128,1,0,High-End Luxury,Paid Search,Young Adult
10189,2023-05-21,507.07,12,140,1,0,High-End Luxury,Referral,Middle Age
10189,2023-05-25,48.34,4,144,1,0,High-End Luxury,Referral,Middle Age
10189,2023-06-28,22.39,34,178,1,0,High-End Luxury,Paid Search,Middle Age
10190,2023-01-25,186.65,24,24,0,0,Mid-Luxury,Organic,Young Adult
10190,2023-02-16,125.1,22,46,0,0,High-End Luxury,Social Media,Middle Age
10190,2023-03-07,215.47,19,65,0,0,Mid-Luxury,Social Media,Young Adult
10191,2023-01-18,97.97,17,17,0,0,Entry-Luxury,Referral,Middle Age
10191,2023-01-18,508.44,0,17,0,0,Mid-Luxury,Social Media,Senior
10191,2023-02-15,104.37,28,45,0,0,Entry-Luxury,Referral,Senior
10191,2023-03-16,604.92,29,74,0,0,High-End Luxury,Organic,Middle Age
10191,2023-03-24,214.02,8,82,0,0,Entry-Luxury,Social Media,Middle Age
10191,2023-05-04,135.67,41,123,1,0,High-End Luxury,Referral,Young Adult
10191,2023-07-25,45.74,82,205,2,0,High-End Luxury,Social Media,Young Adult
10192,2023-02-14,188.23,44,44,0,0,Entry-Luxury,Referral,Middle Age
10193,2023-01-01,180.95,0,0,0,0,High-End Luxury,Paid Search,Middle Age
10193,2023-01-04,185.82,3,3,0,0,Entry-Luxury,Referral,Middle Age
10193,2023-01-25,935.1,21,24,0,0,High-End Luxury,Organic,Middle Age
10193,2023-02-20,36.83,26,50,0,0,Entry-Luxury,Social Media,Young Adult
10194,2023-01-11,103.07,10,10,0,0,Mid-Luxury,Social Media,Young Adult
10194,2023-02-15,79.18,35,45,0,0,High-End Luxury,Organic,Middle Age
10194,2023-03-14,77.25,27,72,0,0,High-End Luxury,Organic,Middle Age
10194,2023-06-08,179.87,86,158,1,0,Mid-Luxury,Paid Search,Young Adult
10195,2023-01-02,38.33,1,1,0,0,High-End Luxury,Paid Search,Middle Age
10195,2023-01-15,65.32,13,14,0,0,Mid-Luxury,Paid Search,Young Adult
10195,2023-01-18,151.62,3,17,0,0,Entry-Luxury,Organic,Middle Age
10196,2023-02-07,22.59,37,37,0,0,Entry-Luxury,Referral,Young Adult
10196,2023-02-11,42.99,4,41,0,0,Mid-Luxury,Social Media,Young Adult
10196,2023-05-09,162.47,87,128,1,0,High-End Luxury,Paid Search,Young Adult
10197,2023-02-20,365.39,50,50,0,0,Entry-Luxury,Organic,Senior
10197,2023-02-24,168.93,4,54,0,0,High-End Luxury,Organic,Middle Age
10197,2023-03-12,103.98,16,70,0,0,Mid-Luxury,Referral,Middle Age
10197,2023-03-20,439.88,8,78,0,0,Entry-Luxury,Social Media,Middle Age
10197,2023-04-08,361.72,19,97,1,0,Mid-Luxury,Organic,Middle Age
10197,2023-04-15,11.03,7,104,1,0,High-End Luxury,Social Media,Young Adult
10197,2023-04-27,278.66,12,116,1,0,Mid-Luxury,Referral,Middle Age
10198,2023-01-30,61.32,29,29,0,0,Mid-Luxury,Social Media,Young Adult
10198,2023-04-01,181.92,61,90,1,0,Mid-Luxury,Social Media,Young Adult
10199,2023-01-24,160.0,23,23,0,0,Entry-Luxury,Paid Search,Middle Age
10199,2023-04-27,166.29,93,116,1,0,Mid-Luxury,Social Media,Middle Age
10200,2023-01-16,158.39,15,15,0,0,Entry-Luxury,Referral,Young Adult
10200,2023-01-17,150.98,1,16,0,0,Mid-Luxury,Paid Search,Young Adult
10200,2023-03-03,480.59,45,61,0,0,High-End Luxury,Referral,Young Adult
10200,2023-03-15,63.2,12,73,0,0,High-End Luxury,Paid Search,Middle Age
10200,2023-03-17,651.68,2,75,0,0,Mid-Luxury,Social Media,Young Adult
10200,2023-03-20,144.72,3,78,0,0,Mid-Luxury,Paid Search,Young Adult
10201,2023-02-08,327.04,38,38,0,0,Mid-Luxury,Referral,Middle Age
10201,2023-02-26,58.35,18,56,0,0,Mid-Luxury,Paid Search,Young Adult
10201,2023-04-11,546.05,44,100,1,0,High-End Luxury,Referral,Middle Age
10201,2023-04-12,57.85,1,101,1,0,High-End Luxury,Social Media,Middle Age
10201,2023-04-23,391.37,11,112,1,0,Mid-Luxury,Paid Search,Young Adult
10201,2023-05-01,336.1,8,120,1,0,High-End Luxury,Referral,Young Adult
10202,2023-01-03,196.51,2,2,0,0,Mid-Luxury,Social Media,Young Adult
10202,2023-01-27,193.77,24,26,0,0,High-End Luxury,Referral,Middle Age
10202,2023-02-13,216.78,17,43,0,0,High-End Luxury,Organic,Middle Age
10203,2023-01-13,277.88,12,12,0,0,High-End Luxury,Social Media,Young Adult
10204,2023-03-05,229.48,63,63,0,0,High-End Luxury,Referral,Young Adult
10204,2023-03-09,155.44,4,67,0,0,Mid-Luxury,Organic,Senior
10205,2023-01-29,327.69,28,28,0,0,Mid-Luxury,Referral,Young Adult
10205,2023-02-05,250.39,7,35,0,0,Mid-Luxury,Social Media,Senior
10206,2023-02-05,52.17,35,35,0,0,High-End Luxury,Paid Search,Young Adult
10206,2023-04-15,88.83,69,104,1,0,Mid-Luxury,Referral,Senior
10206,2023-04-24,442.15,9,113,1,0,High-End Luxury,Paid Search,Young Adult
10207,2023-01-05,245.79,4,4,0,0,Mid-Luxury,Paid Search,Senior
10207,2023-01-14,62.63,9,13,0,0,Mid-Luxury,Paid Search,Senior
10207,2023-02-15,275.81,32,45,0,0,High-End Luxury,Organic,Young Adult
10208,2023-02-09,235.04,39,39,0,0,High-End Luxury,Referral,Young Adult
10208,2023-02-16,99.95,7,46,0,0,Entry-Luxury,Social Media,Young Adult
10209,2023-01-08,59.19,7,7,0,0,Mid-Luxury,Social Media,Middle Age
10209,2023-02-14,29.54,37,44,0,0,Mid-Luxury,Paid Search,Young Adult
10210,2023-01-01,99.89,0,0,0,0,High-End Luxury,Organic,Young Adult
10211,2023-01-09,35.51,8,8,0,0,Entry-Luxury,Referral,Young Adult
10211,2023-02-17,40.78,39,47,0,0,Entry-Luxury,Organic,Middle Age
10211,2023-02-26,169.72,9,56,0,0,Mid-Luxury,Social Media,Senior
10212,2023-01-22,3.35,21,21,0,0,High-End Luxury,Social Media,Middle Age
10212,2023-02-16,154.58,25,46,0,0,Mid-Luxury,Social Media,Young Adult
10212,2023-04-10,101.94,53,99,1,0,High-End Luxury,Social Media,Young Adult
10213,2023-01-05,111.54,4,4,0,0,Mid-Luxury,Paid Search,Young Adult
10213,2023-03-12,11.71,66,70,0,0,Mid-Luxury,Organic,Young Adult
10213,2023-06-24,418.01,104,174,1,0,High-End Luxury,Referral,Young Adult
10213,2023-07-04,343.03,10,184,2,1,Entry-Luxury,Social Media,Young Adult
10214,2023-01-12,24.05,11,11,0,0,High-End Luxury,Paid Search,Young Adult
10214,2023-02-07,14.18,26,37,0,0,Entry-Luxury,Referral,Young Adult
10214,2023-04-26,66.87,78,115,1,0,Mid-Luxury,Social Media,Middle Age
10214,2023-08-09,8.01,105,220,2,0,High-End Luxury,Referral,Middle Age
10214,2023-08-24,77.74,15,235,2,0,High-End Luxury,Referral,Young Adult
10214,2023-10-22,910.35,59,294,3,0,Mid-Luxury,Referral,Young Adult
10214,2023-12-17,557.69,56,350,3,0,Entry-Luxury,Paid Search,Middle Age
10214,2024-01-08,451.83,22,372,4,0,High-End Luxury,Social Media,Middle Age
10214,2024-03-02,57.21,54,426,4,1,High-End Luxury,Referral,Young Adult
10214,2024-03-15,99.59,13,439,4,0,High-End Luxury,Paid Search,Young Adult
10215,2023-01-27,282.33,26,26,0,0,Mid-Luxury,Paid Search,Middle Age
10215,2023-02-08,610.74,12,38,0,0,Mid-Luxury,Social Media,Young Adult
10215,2023-03-19,245.71,39,77,0,0,Mid-Luxury,Organic,Young Adult
10215,2023-03-28,112.31,9,86,0,0,Entry-Luxury,Social Media,Young Adult
10216,2023-01-03,37.88,2,2,0,0,Entry-Luxury,Referral,Young Adult
10216,2023-01-09,85.39,6,8,0,0,Entry-Luxury,Paid Search,Middle Age
10216,2023-01-12,756.9,3,11,0,0,Mid-Luxury,Organic,Young Adult
10216,2023-01-30,158.24,18,29,0,0,Mid-Luxury,Organic,Young Adult
10216,2023-02-08,83.66,9,38,0,0,Entry-Luxury,Organic,Senior
10216,2023-04-03,57.11,54,92,1,0,High-End Luxury,Referral,Middle Age
10216,2023-04-06,279.19,3,95,1,0,Mid-Luxury,Paid Search,Young Adult
10217,2023-01-16,16.93,15,15,0,0,High-End Luxury,Organic,Senior
10217,2023-02-15,296.36,30,45,0,0,Entry-Luxury,Organic,Young Adult
10217,2023-02-24,115.68,9,54,0,0,Entry-Luxury,Social Media,Young Adult
10217,2023-02-25,423.64,1,55,0,0,High-End Luxury,Paid Search,Middle Age
10217,2023-04-24,155.9,58,113,1,0,High-End Luxury,Organic,Middle Age
10217,2023-05-01,175.28,7,120,1,0,Entry-Luxury,Referral,Young Adult
10218,2023-03-08,43.8,66,66,0,0,Mid-Luxury,Paid Search,Young Adult
10219,2023-03-05,10.18,63,63,0,0,High-End Luxury,Organic,Young Adult
10219,2023-08-20,1.28,168,231,2,0,Mid-Luxury,Social Media,Middle Age
10219,2023-09-24,10.68,35,266,2,0,Mid-Luxury,Organic,Middle Age
10219,2023-12-04,285.56,71,337,3,0,Entry-Luxury,Paid Search,Middle Age
10219,2024-02-09,213.85,67,404,4,0,Mid-Luxury,Referral,Young Adult
10219,2024-03-23,17.44,43,447,4,1,High-End Luxury,Referral,Young Adult
10219,2024-04-05,350.13,13,460,5,1,Entry-Luxury,Organic,Middle Age
10220,2023-03-17,216.81,75,75,0,0,Mid-Luxury,Paid Search,Young Adult
10221,2023-01-23,344.35,22,22,0,0,Mid-Luxury,Organic,Middle Age
10221,2023-04-06,199.6,73,95,1,0,High-End Luxury,Social Media,Middle Age
10221,2023-08-08,22.26,124,219,2,0,High-End Luxury,Paid Search,Middle Age
10221,2023-08-17,43.56,9,228,2,0,Mid-Luxury,Social Media,Young Adult
10221,2023-08-22,350.73,5,233,2,1,High-End Luxury,Referral,Young Adult
10222,2023-02-14,79.55,44,44,0,0,Mid-Luxury,Social Media,Young Adult
10222,2023-05-26,189.07,101,145,1,0,High-End Luxury,Organic,Senior
10222,2023-06-05,219.88,10,155,1,0,Mid-Luxury,Paid Search,Young Adult
10222,2023-06-21,48.75,16,171,1,0,High-End Luxury,Social Media,Young Adult
10222,2023-07-22,14.18,31,202,2,0,Mid-Luxury,Paid Search,Young Adult
10222,2023-10-08,47.35,78,280,3,1,Mid-Luxury,Paid Search,Middle Age
10222,2023-11-11,84.8,34,314,3,0,High-End Luxury,Paid Search,Young Adult
10223,2023-01-04,227.36,3,3,0,0,Mid-Luxury,Organic,Middle Age
10223,2023-02-03,216.76,30,33,0,0,Mid-Luxury,Social Media,Young Adult
10223,2023-03-15,13.92,40,73,0,0,Mid-Luxury,Social Media,Young Adult
10223,2023-04-15,89.41,31,104,1,0,High-End Luxury,Social Media,Young Adult
10223,2023-05-15,94.66,30,134,1,0,Entry-Luxury,Paid Search,Middle Age
10223,2023-05-24,64.38,9,143,1,0,Entry-Luxury,Organic,Young Adult
10224,2023-01-19,3.66,18,18,0,0,High-End Luxury,Paid Search,Young Adult
10224,2023-02-10,132.33,22,40,0,0,High-End Luxury,Paid Search,Middle Age
10224,2023-03-10,120.04,28,68,0,0,Entry-Luxury,Social Media,Young Adult
10224,2023-04-17,87.84,38,106,1,0,Entry-Luxury,Organic,Young Adult
10224,2023-05-18,45.2,31,137,1,0,Mid-Luxury,Organic,Middle Age
10225,2023-02-12,16.21,42,42,0,0,Mid-Luxury,Organic,Middle Age
10225,2023-03-29,37.2,45,87,0,0,High-End Luxury,Organic,Young Adult
10225,2023-03-31,129.57,2,89,0,0,High-End Luxury,Organic,Young Adult
10225,2023-06-03,250.86,64,153,1,0,Mid-Luxury,Paid Search,Middle Age
10226,2023-01-03,4.8,2,2,0,0,High-End Luxury,Social Media,Young Adult
10226,2023-01-16,10.18,13,15,0,0,Mid-Luxury,Organic,Middle Age
10226,2023-01-26,270.62,10,25,0,0,Entry-Luxury,Organic,Young Adult
10226,2023-02-16,195.5,21,46,0,0,High-End Luxury,Organic,Young Adult
10226,2023-04-01,24.47,44,90,1,0,High-End Luxury,Organic,Young Adult
10226,2023-05-26,457.32,55,145,1,0,High-End Luxury,Referral,Young Adult
10226,2023-05-26,139.89,0,145,1,0,Entry-Luxury,Referral,Young Adult
10227,2023-01-05,10.53,4,4,0,0,Mid-Luxury,Social Media,Young Adult
10227,2023-01-11,324.92,6,10,0,0,Mid-Luxury,Social Media,Young Adult
10227,2023-01-24,181.74,13,23,0,0,High-End Luxury,Social Media,Middle Age
10228,2023-01-19,182.99,18,18,0,0,High-End Luxury,Social Media,Middle Age
10228,2023-02-05,197.41,17,35,0,0,High-End Luxury,Referral,Middle Age
10228,2023-03-02,42.11,25,60,0,0,Mid-Luxury,Organic,Middle Age
10228,2023-03-22,26.56,20,80,0,0,Mid-Luxury,Social Media,Middle Age
10228,2023-04-14,978.96,23,103,1,0,High-End Luxury,Social Media,Young Adult
10228,2023-06-05,100.52,52,155,1,0,Mid-Luxury,Paid Search,Middle Age
10228,2023-06-16,35.59,11,166,1,0,Mid-Luxury,Social Media,Young Adult
10228,2023-10-17,172.02,123,289,3,0,Entry-Luxury,Social Media,Middle Age
10229,2023-01-04,202.09,3,3,0,0,High-End Luxury,Social Media,Young Adult
10229,2023-01-05,106.6,1,4,0,0,Mid-Luxury,Organic,Young Adult
10230,2023-04-09,23.4,98,98,1,0,High-End Luxury,Social Media,Young Adult
10230,2023-08-05,60.58,118,216,2,1,High-End Luxury,Social Media,Senior
10230,2023-08-25,32.84,20,236,2,0,High-End Luxury,Social Media,Middle Age
10230,2023-09-01,187.17,7,243,2,0,Mid-Luxury,Paid Search,Young Adult
10230,2023-11-26,3.86,86,329,3,0,High-End Luxury,Organic,Middle Age
10230,2024-01-12,141.78,47,376,4,0,Entry-Luxury,Referral,Young Adult
10231,2023-01-08,46.08,7,7,0,0,Entry-Luxury,Paid Search,Young Adult
10232,2023-01-11,89.01,10,10,0,0,High-End Luxury,Referral,Middle Age
10232,2023-03-11,2.01,59,69,0,0,High-End Luxury,Organic,Young Adult
10232,2023-03-20,180.89,9,78,0,0,Mid-Luxury,Organic,Middle Age
10232,2023-04-22,47.46,33,111,1,0,High-End Luxury,Organic,Senior
10232,2023-04-26,419.68,4,115,1,0,High-End Luxury,Paid Search,Middle Age
10232,2023-05-26,522.0,30,145,1,0,High-End Luxury,Referral,Middle Age
10232,2023-09-15,379.37,112,257,2,1,Mid-Luxury,Organic,Senior
10232,2023-09-20,13.92,5,262,2,1,High-End Luxury,Social Media,Young Adult
10233,2023-01-25,386.17,24,24,0,0,High-End Luxury,Paid Search,Middle Age
10233,2023-02-03,70.66,9,33,0,0,High-End Luxury,Social Media,Young Adult
10234,2023-01-09,15.98,8,8,0,0,Mid-Luxury,Social Media,Young Adult
10234,2023-01-26,632.27,17,25,0,0,High-End Luxury,Organic,Middle Age
10234,2023-01-27,106.72,1,26,0,0,Mid-Luxury,Paid Search,Young Adult
10235,2023-01-02,4.86,1,1,0,0,Entry-Luxury,Organic,Young Adult
10235,2023-01-03,32.84,1,2,0,0,High-End Luxury,Organic,Middle Age
10235,2023-02-02,17.02,30,32,0,0,Entry-Luxury,Social Media,Young Adult
10235,2023-02-05,670.57,3,35,0,0,High-End Luxury,Organic,Young Adult
10236,2023-03-05,91.92,63,63,0,0,Entry-Luxury,Social Media,Young Adult
10236,2023-03-25,183.73,20,83,0,0,High-End Luxury,Paid Search,Young Adult
10236,2023-05-01,1544.71,37,120,1,0,Mid-Luxury,Referral,Young Adult
10236,2023-06-02,269.01,32,152,1,0,High-End Luxury,Organic,Middle Age
10236,2023-06-14,326.1,12,164,1,0,High-End Luxury,Paid Search,Young Adult
10236,2023-06-21,56.3,7,171,1,0,Mid-Luxury,Referral,Middle Age
10237,2023-02-02,209.19,32,32,0,0,Entry-Luxury,Paid Search,Young Adult
10237,2023-04-06,35.33,63,95,1,0,Mid-Luxury,Social Media,Middle Age
10237,2023-04-08,38.11,2,97,1,0,Mid-Luxury,Organic,Young Adult
10238,2023-02-07,267.83,37,37,0,0,High-End Luxury,Organic,Middle Age
10238,2023-04-01,8.49,53,90,1,0,High-End Luxury,Organic,Middle Age
10238,2023-05-26,478.14,55,145,1,0,Entry-Luxury,Social Media,Young Adult
10238,2023-06-16,1219.31,21,166,1,0,Mid-Luxury,Organic,Young Adult
10238,2023-07-31,11.07,45,211,2,0,Entry-Luxury,Social Media,Middle Age
10238,2023-08-06,222.5,6,217,2,0,Mid-Luxury,Organic,Young Adult
10238,2023-09-30,103.24,55,272,3,0,High-End Luxury,Referral,Middle Age
10239,2023-01-09,33.42,8,8,0,0,Mid-Luxury,Referral,Young Adult
10239,2023-02-09,144.5,31,39,0,0,High-End Luxury,Paid Search,Senior
10239,2023-03-19,34.03,38,77,0,0,High-End Luxury,Organic,Young Adult
10240,2023-01-17,36.24,16,16,0,0,High-End Luxury,Organic,Young Adult
10241,2023-03-04,63.49,62,62,0,0,Entry-Luxury,Paid Search,Middle Age
10241,2023-04-18,1.67,45,107,1,0,Mid-Luxury,Social Media,Young Adult
10241,2023-07-26,105.97,99,206,2,0,Mid-Luxury,Paid Search,Young Adult
10241,2023-09-06,102.97,42,248,2,0,Entry-Luxury,Social Media,Young Adult
10242,2023-02-13,145.99,43,43,0,0,Entry-Luxury,Social Media,Young Adult
10242,2023-03-19,206.54,34,77,0,0,Mid-Luxury,Social Media,Middle Age
10242,2023-05-02,112.05,44,121,1,0,Mid-Luxury,Organic,Middle Age
10243,2023-02-04,138.86,34,34,0,0,Mid-Luxury,Organic,Middle Age
10243,2023-05-01,241.56,86,120,1,0,High-End Luxury,Paid Search,Middle Age
10243,2023-07-09,59.43,69,189,2,0,High-End Luxury,Paid Search,Young Adult
10245,2023-03-17,18.3,75,75,0,0,High-End Luxury,Referral,Young Adult
10245,2023-04-11,31.78,25,100,1,0,Entry-Luxury,Referral,Middle Age
10245,2023-04-13,6.11,2,102,1,0,High-End Luxury,Organic,Middle Age
10245,2023-04-20,36.36,7,109,1,0,High-End Luxury,Social Media,Young Adult
10246,2023-01-24,132.54,23,23,0,0,High-End Luxury,Organic,Young Adult
10246,2023-02-11,194.94,18,41,0,0,Entry-Luxury,Social Media,Young Adult
10246,2023-03-29,145.97,46,87,0,0,High-End Luxury,Paid Search,Senior
10246,2023-03-30,28.35,1,88,0,0,Mid-Luxury,Social Media,Middle Age
10246,2023-04-26,142.61,27,115,1,0,High-End Luxury,Social Media,Young Adult
10246,2023-09-15,143.65,142,257,2,0,Entry-Luxury,Social Media,Middle Age
10246,2023-10-24,78.17,39,296,3,0,Entry-Luxury,Organic,Young Adult
10248,2023-01-30,52.98,29,29,0,0,Mid-Luxury,Paid Search,Young Adult
10248,2023-01-30,157.2,0,29,0,0,Mid-Luxury,Referral,Young Adult
10248,2023-01-30,49.15,0,29,0,0,Mid-Luxury,Organic,Middle Age
10248,2023-02-18,186.86,19,48,0,0,High-End Luxury,Paid Search,Senior
10248,2023-04-25,84.31,66,114,1,0,High-End Luxury,Referral,Middle Age
10249,2023-01-12,76.41,11,11,0,0,Mid-Luxury,Organic,Young Adult
10249,2023-03-06,18.45,53,64,0,0,High-End Luxury,Paid Search,Middle Age
10249,2023-04-07,186.28,32,96,1,0,High-End Luxury,Paid Search,Senior
10249,2023-04-17,82.75,10,106,1,0,Mid-Luxury,Organic,Young Adult
10249,2023-04-21,53.43,4,110,1,0,Mid-Luxury,Referral,Young Adult
10250,2023-01-31,28.24,30,30,0,0,Entry-Luxury,Paid Search,Young Adult
10250,2023-02-24,55.03,24,54,0,0,Entry-Luxury,Organic,Middle Age
10250,2023-03-18,111.16,22,76,0,0,Mid-Luxury,Referral,Middle Age
10251,2023-01-03,30.93,2,2,0,0,High-End Luxury,Referral,Senior
10251,2023-01-07,184.49,4,6,0,0,High-End Luxury,Referral,Senior
10251,2023-02-28,92.76,52,58,0,0,Mid-Luxury,Organic,Young Adult
